Customer ID,Name,Product Type,Year,RAM (GB),HDD (GB),Location,Warranty,Age,OS,Office,Antivirus,Service Taken,Ram Service,HDD Service,OS Update,Office Update,Antivirus Upgrade,Warranty Service,,,,,
492814,ABHISHEK ARORA,Laptop,2017,4,1000,Russia,2,19,Windows 10,Office 2016,McAfee 2017,1,0,0,0,0,0,0,,,,,
485729,ABHISHEK ARORA,Laptop,2016,8,1000,China,5,38,Windows 10,Office 2016,McAfee 2016,1,1,0,0,1,0,0,,,,,
940962,ABHISHEK ARORA,Workstation,2009,2,180,China,2,41,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,1,0,,,,,
142980,ABHISHEK ARORA,Workstation,2011,2,360,Russia,3,51,Windows 7,Office 2010,McAfee 2011,0,1,1,1,1,0,0,,,,,
515510,ABHISHEK ARVIND PANDEY,Workstation,2009,2,180,USA,5,19,Windows 7,Office 2007,McAfee 2009,0,1,1,0,0,0,1,,,,,
957103,ABHISHEK ARVIND PANDEY,Laptop,2011,2,360,Japan,3,33,Windows 7,Office 2010,McAfee 2011,1,1,0,0,0,0,0,,,,,
526075,ABHISHEK ARVIND PANDEY,Workstation,2014,4,500,Japan,5,59,Windows 8.1,Office 2013,McAfee 2014,0,0,0,0,0,1,1,,,,,
601825,ABHISHEK ARVIND PANDEY,Workstation,2015,4,500,USA,3,45,Windows 10,Office 2013,McAfee 2015,1,0,1,0,1,0,1,,,,,
245564,ABHISHEK ARVIND PANDEY,Workstation,2015,16,500,Japan,4,40,Windows 10,Office 2013,McAfee 2015,1,0,1,0,1,0,1,,,,,
752913,ABHISHEK ARVIND PANDEY,Laptop,2017,4,1000,Japan,5,25,Windows 10,Office 2016,McAfee 2017,0,0,0,0,1,1,1,,,,,
588258,ABHISHEK ARVIND PANDEY,Laptop,2009,2,180,USA,5,24,Windows 7,Office 2007,McAfee 2009,1,1,0,1,0,1,0,,,,,
110009,ABHISHEK ARVIND PANDEY,Desktop,2012,4,360,USA,5,58,Windows 8,Office 2010,McAfee 2012,0,1,1,1,1,0,1,,,,,
326821,ABHISHEK BHUSHAN,Laptop,2017,8,1000,India,3,21,Windows 10,Office 2016,McAfee 2017,0,0,0,0,1,1,1,,,,,
868032,ABHISHEK BHUSHAN,Laptop,2018,8,1000,India,3,41,Windows 10,Office 2016,McAfee 2018,0,1,0,0,1,0,1,,,,,
534124,ABHISHEK BHUSHAN,Desktop,2011,4,360,India,3,41,Windows 7,Office 2010,McAfee 2011,1,1,1,1,1,0,1,,,,,
668452,ABHISHEK BHUSHAN,Workstation,2015,4,500,India,4,39,Windows 10,Office 2013,McAfee 2015,0,1,0,1,1,1,0,,,,,
131498,ABHISHEK HANDA,Laptop,2014,4,500,India,3,57,Windows 8.1,Office 2013,McAfee 2014,0,1,1,0,1,0,1,,,,,
801417,ABHISHEK HANDA,Desktop,2016,16,500,India,1,25,Windows 10,Office 2016,McAfee 2016,1,0,0,0,1,0,0,,,,,
157172,ABHISHEK HANDA,Workstation,2018,4,1000,India,5,44,Windows 10,Office 2016,McAfee 2018,0,1,0,0,1,1,0,,,,,
873895,ABHISHEK HANDA,Workstation,2011,2,360,India,3,50,Windows 7,Office 2010,McAfee 2011,0,1,1,1,0,0,1,,,,,
254097,Abhishek Kaushal,Desktop,2009,2,180,India,2,46,Windows 7,Office 2007,McAfee 2009,0,1,0,0,0,0,0,,,,,
371716,Abhishek Kaushal,Laptop,2014,2,500,UAE,5,25,Windows 8.1,Office 2013,McAfee 2014,0,0,0,0,0,1,0,,,,,
517340,Abhishek Kaushal,Workstation,2015,4,500,UAE,1,28,Windows 10,Office 2013,McAfee 2015,1,0,0,0,1,0,1,,,,,
878232,Abhishek Kaushal,Workstation,2013,8,500,India,2,55,Windows 8.1,Office 2013,McAfee 2013,0,0,1,0,0,0,0,,,,,
900470,Abhishek Kaushal,Laptop,2016,4,1000,India,3,35,Windows 10,Office 2016,McAfee 2016,0,0,0,0,1,1,0,,,,,
877613,Abhishek Kaushal,Desktop,2017,8,1000,UAE,4,26,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,1,,,,,
324783,Abhishek Kaushal,Workstation,2011,2,240,India,4,27,Windows 7,Office 2010,McAfee 2011,1,1,1,1,0,0,0,,,,,
993970,Abhishek Kaushal,Laptop,2011,4,360,UAE,5,34,Windows 7,Office 2010,McAfee 2011,1,1,0,1,1,0,0,,,,,
285319,ABHISHEK KHATRI,Desktop,2010,4,180,Japan,5,29,Windows 7,Office 2010,McAfee 2010,1,0,1,0,0,1,0,,,,,
220487,ABHISHEK KHATRI,Desktop,2011,2,240,Australia,2,53,Windows 7,Office 2010,McAfee 2011,0,1,0,0,0,0,0,,,,,
889373,ABHISHEK KHATRI,Desktop,2012,4,360,Japan,2,21,Windows 8,Office 2010,McAfee 2012,0,0,1,0,0,0,1,,,,,
666671,ABHISHEK KHATRI,Workstation,2016,4,1000,Japan,3,37,Windows 10,Office 2016,McAfee 2016,1,1,0,0,0,0,1,,,,,
289108,ABHISHEK KHATRI,Desktop,2016,16,1000,Australia,5,49,Windows 10,Office 2016,McAfee 2016,1,0,0,0,0,0,0,,,,,
947340,ABHISHEK KHATRI,Laptop,2018,8,2000,Australia,3,45,Windows 10,Office 2016,McAfee 2018,1,0,0,0,0,0,0,,,,,
713887,ABHISHEK KHATRI,Laptop,2014,4,500,Australia,4,38,Windows 8.1,Office 2013,McAfee 2014,0,0,1,1,0,1,0,,,,,
944520,ABHISHEK KHATRI,Workstation,2013,8,500,Japan,4,56,Windows 8.1,Office 2013,McAfee 2013,1,0,1,1,1,1,0,,,,,
973404,ABHISHEK MASAND,Desktop,2015,8,1000,India,5,27,Windows 10,Office 2013,McAfee 2015,1,0,0,0,0,0,0,,,,,
698121,ABHISHEK MASAND,Workstation,2011,2,360,India,4,18,Windows 7,Office 2010,McAfee 2011,1,1,1,1,1,1,0,,,,,
708382,ABHISHEK MASAND,Desktop,2014,4,360,India,5,49,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,1,1,1,,,,,
961024,ABHISHEK MASAND,Laptop,2017,4,2000,India,5,53,Windows 10,Office 2016,McAfee 2017,0,1,0,1,0,0,0,,,,,
362548,ABHISHEK MISHRA,Desktop,2014,4,360,UK,4,46,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,1,0,1,,,,,
503689,ABHISHEK MISHRA,Laptop,2014,4,500,UK,2,37,Windows 8.1,Office 2013,McAfee 2014,0,1,1,0,1,1,1,,,,,
895354,ABHISHEK MISHRA,Desktop,2014,8,500,USA,3,41,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,0,0,0,,,,,
221775,ABHISHEK MISHRA,Laptop,2017,4,1000,UK,2,57,Windows 10,Office 2016,McAfee 2017,1,1,0,0,0,1,1,,,,,
400908,ABHISHEK MISHRA,Desktop,2018,4,1000,USA,4,23,Windows 10,Office 2016,McAfee 2018,0,0,0,0,1,0,0,,,,,
906444,ABHISHEK MISHRA,Workstation,2010,2,360,UK,1,33,Windows 7,Office 2010,McAfee 2010,1,1,1,1,1,1,1,,,,,
310662,ABHISHEK MISHRA,Workstation,2011,4,360,USA,5,40,Windows 7,Office 2010,McAfee 2011,0,0,1,1,0,1,1,,,,,
177875,ABHISHEK MISHRA,Laptop,2016,16,1000,USA,4,19,Windows 10,Office 2016,McAfee 2016,0,0,0,1,0,0,0,,,,,
441740,ABHISHEK VERMA,Desktop,2010,2,240,India,3,43,Windows 7,Office 2010,McAfee 2010,1,0,0,0,0,0,1,,,,,
947278,ABHISHEK VERMA,Desktop,2015,4,500,UAE,2,57,Windows 10,Office 2013,McAfee 2015,1,0,1,0,1,0,1,,,,,
596356,ABHISHEK VERMA,Laptop,2018,4,1000,UAE,1,35,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,1,,,,,
942227,ABHISHEK VERMA,Laptop,2016,8,1000,India,3,50,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
113972,ABHISHEK VERMA,Desktop,2011,4,360,UAE,2,46,Windows 7,Office 2010,McAfee 2011,1,0,1,1,1,1,1,,,,,
888473,ABHISHEK VERMA,Workstation,2012,4,500,India,5,25,Windows 8,Office 2010,McAfee 2012,1,0,1,1,0,0,1,,,,,
718878,ABHISHEK VERMA,Workstation,2013,4,500,India,4,59,Windows 8.1,Office 2013,McAfee 2013,1,1,1,1,0,0,0,,,,,
184671,ABHISHEK VERMA,Laptop,2017,8,1000,UAE,4,50,Windows 10,Office 2016,McAfee 2017,1,1,0,1,0,1,0,,,,,
124441,ABHITI SACHDEVA,Laptop,2010,2,240,Japan,5,18,Windows 7,Office 2010,McAfee 2010,1,1,1,0,1,1,0,,,,,
558632,ABHITI SACHDEVA,Laptop,2014,4,500,Japan,3,40,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,1,1,0,,,,,
347844,ABHITI SACHDEVA,Desktop,2015,4,500,Australia,1,41,Windows 10,Office 2013,McAfee 2015,1,1,1,0,1,0,0,,,,,
560150,ABHITI SACHDEVA,Laptop,2017,4,2000,Japan,2,56,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,1,0,,,,,
959213,ABHITI SACHDEVA,Workstation,2012,2,360,Australia,4,49,Windows 8,Office 2010,McAfee 2012,1,1,1,1,0,1,0,,,,,
231763,ABHITI SACHDEVA,Workstation,2014,4,360,Japan,4,51,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,0,0,0,,,,,
492218,ABHITI SACHDEVA,Workstation,2018,8,1000,Australia,1,37,Windows 10,Office 2016,McAfee 2018,1,0,0,1,0,1,0,,,,,
360783,ABHITI SACHDEVA,Laptop,2018,8,2000,Australia,1,51,Windows 10,Office 2016,McAfee 2018,0,0,0,1,0,0,0,,,,,
116600,ABHYUDAY PUROHIT,Desktop,2009,2,240,France,4,42,Windows 7,Office 2007,McAfee 2009,1,1,1,0,1,0,0,,,,,
755428,ABHYUDAY PUROHIT,Desktop,2010,2,240,France,1,48,Windows 7,Office 2010,McAfee 2010,1,1,1,0,0,0,0,,,,,
111241,ABHYUDAY PUROHIT,Laptop,2010,4,240,USA,1,27,Windows 7,Office 2010,McAfee 2010,0,0,1,0,0,0,0,,,,,
858265,ABHYUDAY PUROHIT,Laptop,2012,4,360,France,5,44,Windows 8,Office 2010,McAfee 2012,1,1,1,0,0,0,1,,,,,
616098,ABHYUDAY PUROHIT,Workstation,2016,4,1000,USA,5,54,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,0,0,,,,,
923118,ABHYUDAY PUROHIT,Workstation,2016,4,1000,France,4,41,Windows 10,Office 2016,McAfee 2016,0,1,0,0,1,0,0,,,,,
383696,ABHYUDAY PUROHIT,Workstation,2009,4,180,USA,2,35,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,1,1,,,,,
687367,ABHYUDAY PUROHIT,Laptop,2012,8,360,USA,2,45,Windows 8,Office 2010,McAfee 2012,1,0,1,1,0,0,0,,,,,
410153,ABHYUDYA BHATNAGAR,Laptop,2011,8,240,USA,4,21,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
920280,ABHYUDYA BHATNAGAR,Laptop,2013,4,500,UK,5,22,Windows 8.1,Office 2013,McAfee 2013,1,1,1,0,0,0,0,,,,,
973181,ABHYUDYA BHATNAGAR,Desktop,2017,4,1000,UK,1,27,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,0,,,,,
971126,ABHYUDYA BHATNAGAR,Laptop,2013,4,240,UK,4,37,Windows 8.1,Office 2013,McAfee 2013,1,1,1,1,0,1,0,,,,,
111829,ABHYUDYA BHATNAGAR,Desktop,2010,8,240,UK,3,54,Windows 7,Office 2010,McAfee 2010,1,0,1,1,1,0,0,,,,,
836080,ABHYUDYA BHATNAGAR,Laptop,2014,4,500,USA,4,24,Windows 8.1,Office 2013,McAfee 2014,1,1,0,1,0,1,0,,,,,
137021,ABHYUDYA BHATNAGAR,Desktop,2017,8,500,USA,2,21,Windows 10,Office 2016,McAfee 2017,0,1,0,1,1,1,0,,,,,
467780,ABHYUDYA BHATNAGAR,Workstation,2015,16,1000,USA,1,45,Windows 10,Office 2013,McAfee 2015,1,0,0,1,1,0,0,,,,,
160287,ACHINT SRIVASTAVA,Workstation,2010,4,240,UK,2,48,Windows 7,Office 2010,McAfee 2010,1,0,1,0,1,0,1,,,,,
755494,ACHINT SRIVASTAVA,Workstation,2012,4,360,UK,2,39,Windows 8,Office 2010,McAfee 2012,1,0,0,0,1,0,0,,,,,
213065,ACHINT SRIVASTAVA,Desktop,2014,4,500,USA,4,47,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,0,0,,,,,
825487,ACHINT SRIVASTAVA,Desktop,2017,4,500,USA,3,30,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,0,,,,,
522401,ACHINT SRIVASTAVA,Desktop,2016,8,1000,UK,4,47,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,1,0,,,,,
113166,ACHINT SRIVASTAVA,Laptop,2011,2,360,USA,2,48,Windows 7,Office 2010,McAfee 2011,0,0,0,1,0,1,1,,,,,
947990,ACHINT SRIVASTAVA,Laptop,2013,4,500,UK,2,21,Windows 8.1,Office 2013,McAfee 2013,1,1,1,1,0,0,0,,,,,
100922,ACHINT SRIVASTAVA,Desktop,2015,4,1000,USA,2,33,Windows 10,Office 2013,McAfee 2015,0,1,0,1,0,0,0,,,,,
826737,ADARSH GANGELE,Workstation,2011,2,360,USA,2,44,Windows 7,Office 2010,McAfee 2011,0,1,0,0,0,1,0,,,,,
484535,ADARSH GANGELE,Workstation,2014,4,500,UK,4,31,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,0,0,0,,,,,
492801,ADARSH GANGELE,Laptop,2014,4,500,UK,5,40,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,0,0,0,,,,,
127736,ADARSH GANGELE,Laptop,2014,4,500,USA,4,56,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,0,0,0,,,,,
405134,ADARSH GANGELE,Workstation,2018,4,1000,USA,3,18,Windows 10,Office 2016,McAfee 2018,0,0,0,0,1,0,0,,,,,
918435,ADARSH GANGELE,Desktop,2017,8,1000,UK,5,19,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,0,,,,,
280154,ADARSH GANGELE,Laptop,2010,8,240,UK,2,56,Windows 7,Office 2010,McAfee 2010,0,0,1,1,0,0,1,,,,,
988033,ADARSH GANGELE,Laptop,2016,4,1000,USA,2,24,Windows 10,Office 2016,McAfee 2016,0,0,0,1,1,0,0,,,,,
641582,ADARSH KUMAR,Workstation,2009,2,180,Canada,5,37,Windows 7,Office 2007,McAfee 2009,0,1,1,0,1,1,0,,,,,
170265,ADARSH KUMAR,Workstation,2009,2,180,Canada,2,52,Windows 7,Office 2007,McAfee 2009,1,0,1,0,1,0,0,,,,,
329015,ADARSH KUMAR,Workstation,2012,4,360,Canada,5,22,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,1,0,,,,,
650392,ADARSH KUMAR,Laptop,2013,4,500,China,3,29,Windows 8.1,Office 2013,McAfee 2013,0,0,0,0,0,0,1,,,,,
572461,ADARSH KUMAR,Desktop,2013,4,500,China,2,21,Windows 8.1,Office 2013,McAfee 2013,0,1,0,0,0,0,1,,,,,
591603,ADARSH KUMAR,Desktop,2010,4,240,China,4,38,Windows 7,Office 2010,McAfee 2010,1,0,0,1,0,1,0,,,,,
891037,ADARSH KUMAR,Laptop,2015,4,360,Canada,2,40,Windows 10,Office 2013,McAfee 2015,1,0,1,1,1,0,0,,,,,
945588,ADARSH KUMAR,Laptop,2017,4,500,China,4,49,Windows 10,Office 2016,McAfee 2017,0,0,1,1,1,0,0,,,,,
905874,ADARSH SINGH,Laptop,2012,2,360,Canada,2,18,Windows 8,Office 2010,McAfee 2012,0,1,0,0,1,0,0,,,,,
624111,ADARSH SINGH,Laptop,2017,8,500,China,4,25,Windows 10,Office 2016,McAfee 2017,1,0,0,0,1,0,0,,,,,
468664,ADARSH SINGH,Workstation,2018,8,1000,Canada,5,27,Windows 10,Office 2016,McAfee 2018,0,0,0,0,1,0,0,,,,,
722373,ADARSH SINGH,Desktop,2011,4,360,China,5,42,Windows 7,Office 2010,McAfee 2011,1,1,1,1,1,1,0,,,,,
379471,ADARSH SINGH,Laptop,2015,4,500,China,1,53,Windows 10,Office 2013,McAfee 2015,1,0,1,1,0,1,0,,,,,
301453,ADARSH SINGH,Workstation,2015,4,500,Canada,2,32,Windows 10,Office 2013,McAfee 2015,1,1,1,1,0,0,0,,,,,
647206,ADARSH SINGH,Laptop,2018,4,1000,China,4,28,Windows 10,Office 2016,McAfee 2018,1,0,0,1,0,0,0,,,,,
853617,ADARSH SINGH,Workstation,2018,4,2000,Canada,3,37,Windows 10,Office 2016,McAfee 2018,0,1,0,1,0,1,1,,,,,
688487,ADIPT DEV TOMAR,Workstation,2011,4,360,Italy,3,26,Windows 7,Office 2010,McAfee 2011,1,0,1,0,0,0,0,,,,,
174152,ADIPT DEV TOMAR,Desktop,2012,4,360,USA,4,43,Windows 8,Office 2010,McAfee 2012,1,0,1,0,0,0,0,,,,,
221025,ADIPT DEV TOMAR,Desktop,2010,8,360,USA,3,55,Windows 7,Office 2010,McAfee 2010,1,0,0,0,0,1,0,,,,,
320478,ADIPT DEV TOMAR,Laptop,2013,4,500,USA,3,58,Windows 8.1,Office 2013,McAfee 2013,0,1,0,0,1,1,1,,,,,
848837,ADIPT DEV TOMAR,Desktop,2016,8,1000,Italy,2,18,Windows 10,Office 2016,McAfee 2016,0,1,0,0,0,1,0,,,,,
920309,ADIPT DEV TOMAR,Workstation,2009,4,180,Italy,5,22,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,1,1,,,,,
905369,ADIPT DEV TOMAR,Laptop,2013,4,360,Italy,1,21,Windows 8.1,Office 2013,McAfee 2013,0,0,1,1,0,0,1,,,,,
711946,ADIPT DEV TOMAR,Desktop,2016,4,1000,USA,3,50,Windows 10,Office 2016,McAfee 2016,1,1,0,1,0,1,0,,,,,
121381,ADISHRI GUPTA,Workstation,2010,2,240,Japan,3,51,Windows 7,Office 2010,McAfee 2010,0,0,0,0,0,0,0,,,,,
304009,ADISHRI GUPTA,Laptop,2012,4,360,Australia,4,36,Windows 8,Office 2010,McAfee 2012,0,0,1,0,0,1,1,,,,,
315316,ADISHRI GUPTA,Desktop,2014,8,500,Japan,3,53,Windows 8.1,Office 2013,McAfee 2014,1,0,0,0,0,0,0,,,,,
287868,ADISHRI GUPTA,Workstation,2015,4,1000,Australia,4,55,Windows 10,Office 2013,McAfee 2015,1,0,0,0,0,1,1,,,,,
124315,ADISHRI GUPTA,Workstation,2017,8,1000,Japan,5,40,Windows 10,Office 2016,McAfee 2017,0,0,0,0,0,0,0,,,,,
299369,ADISHRI GUPTA,Desktop,2018,8,1000,Australia,5,34,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,1,,,,,
377255,ADISHRI GUPTA,Laptop,2018,8,1000,Australia,1,44,Windows 10,Office 2016,McAfee 2018,1,1,0,0,0,0,1,,,,,
506336,ADISHRI GUPTA,Laptop,2014,8,500,Japan,4,29,Windows 8.1,Office 2013,McAfee 2014,1,0,1,1,0,1,0,,,,,
939037,ADITHYA SAISH,Laptop,2011,4,360,Australia,4,46,Windows 7,Office 2010,McAfee 2011,1,0,1,0,1,0,1,,,,,
598887,ADITHYA SAISH,Workstation,2017,4,500,Japan,5,40,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,1,0,,,,,
262348,ADITHYA SAISH,Desktop,2018,8,1000,Australia,1,38,Windows 10,Office 2016,McAfee 2018,0,1,0,0,1,0,1,,,,,
208777,ADITHYA SAISH,Laptop,2010,2,180,Japan,3,42,Windows 7,Office 2010,McAfee 2010,0,1,1,1,0,1,0,,,,,
421792,ADITHYA SAISH,Workstation,2014,2,500,Australia,4,34,Windows 8.1,Office 2013,McAfee 2014,1,0,0,1,0,0,0,,,,,
939402,ADITHYA SAISH,Workstation,2013,4,500,Japan,5,23,Windows 8.1,Office 2013,McAfee 2013,1,1,0,1,0,0,0,,,,,
881047,ADITHYA SAISH,Desktop,2013,8,500,Japan,3,42,Windows 8.1,Office 2013,McAfee 2013,0,0,0,1,0,0,1,,,,,
531335,ADITHYA SAISH,Laptop,2016,4,1000,Australia,5,44,Windows 10,Office 2016,McAfee 2016,0,0,1,1,0,1,0,,,,,
993706,ADITI SHRIVASTAVA,Laptop,2015,4,360,USA,2,35,Windows 10,Office 2013,McAfee 2015,1,0,1,0,1,0,1,,,,,
948660,ADITI SHRIVASTAVA,Laptop,2012,8,360,USA,4,21,Windows 8,Office 2010,McAfee 2012,0,0,1,0,1,0,0,,,,,
282130,ADITI SHRIVASTAVA,Desktop,2018,8,1000,Japan,3,46,Windows 10,Office 2016,McAfee 2018,1,0,0,0,1,1,0,,,,,
378778,ADITI SHRIVASTAVA,Desktop,2018,8,2000,Japan,1,42,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,1,,,,,
262686,ADITI SHRIVASTAVA,Desktop,2009,2,180,USA,1,18,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,1,0,,,,,
106387,ADITI SHRIVASTAVA,Laptop,2012,2,360,Japan,5,59,Windows 8,Office 2010,McAfee 2012,1,1,1,1,1,1,1,,,,,
245514,ADITI SHRIVASTAVA,Desktop,2009,4,360,USA,3,31,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,0,1,,,,,
297844,ADITI SHRIVASTAVA,Workstation,2015,4,500,Japan,2,37,Windows 10,Office 2013,McAfee 2015,1,0,1,1,0,1,1,,,,,
392401,ADITI SHUKLA,Desktop,2009,2,180,China,1,22,Windows 7,Office 2007,McAfee 2009,1,1,1,0,0,1,0,,,,,
967695,ADITI SHUKLA,Desktop,2012,8,360,China,2,57,Windows 8,Office 2010,McAfee 2012,0,0,1,0,0,0,0,,,,,
158758,ADITI SHUKLA,Desktop,2009,4,180,China,1,52,Windows 7,Office 2007,McAfee 2009,1,0,1,1,1,1,0,,,,,
265084,ADITI SHUKLA,Laptop,2015,4,360,China,2,39,Windows 10,Office 2013,McAfee 2015,0,0,0,1,1,0,0,,,,,
342893,ADITYA AGGARWAL,Desktop,2011,2,360,India,4,29,Windows 7,Office 2010,McAfee 2011,1,0,0,0,1,1,1,,,,,
219199,ADITYA AGGARWAL,Laptop,2015,8,500,India,2,41,Windows 10,Office 2013,McAfee 2015,1,0,1,0,1,0,1,,,,,
522213,ADITYA AGGARWAL,Laptop,2018,16,1000,India,2,45,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,1,,,,,
246604,ADITYA AGGARWAL,Laptop,2017,8,2000,India,3,55,Windows 10,Office 2016,McAfee 2017,0,0,0,1,0,1,0,,,,,
778348,ADITYA ANUPAM SHUKLA,Desktop,2012,2,360,USA,5,57,Windows 8,Office 2010,McAfee 2012,1,1,1,0,1,0,0,,,,,
761748,ADITYA ANUPAM SHUKLA,Workstation,2015,4,500,USA,1,27,Windows 10,Office 2013,McAfee 2015,1,1,1,0,0,0,0,,,,,
683987,ADITYA ANUPAM SHUKLA,Laptop,2018,4,1000,Japan,5,44,Windows 10,Office 2016,McAfee 2018,1,0,1,0,0,0,0,,,,,
584076,ADITYA ANUPAM SHUKLA,Laptop,2018,8,2000,Japan,1,40,Windows 10,Office 2016,McAfee 2018,0,0,0,0,0,0,0,,,,,
252981,ADITYA ANUPAM SHUKLA,Laptop,2009,2,180,USA,4,30,Windows 7,Office 2007,McAfee 2009,1,0,1,1,0,0,0,,,,,
296907,ADITYA ANUPAM SHUKLA,Workstation,2009,4,180,USA,2,21,Windows 7,Office 2007,McAfee 2009,1,1,1,1,0,1,0,,,,,
117801,ADITYA ANUPAM SHUKLA,Workstation,2012,4,360,Japan,5,22,Windows 8,Office 2010,McAfee 2012,1,1,0,1,1,0,0,,,,,
171857,ADITYA ANUPAM SHUKLA,Desktop,2015,4,500,Japan,1,44,Windows 10,Office 2013,McAfee 2015,0,1,0,1,1,1,0,,,,,
369175,ADITYA BOSE,Desktop,2010,4,360,China,2,25,Windows 7,Office 2010,McAfee 2010,0,1,1,0,0,0,1,,,,,
907173,ADITYA BOSE,Laptop,2011,4,360,Canada,2,29,Windows 7,Office 2010,McAfee 2011,0,1,0,0,0,1,0,,,,,
767556,ADITYA BOSE,Desktop,2013,4,500,Canada,2,18,Windows 8.1,Office 2013,McAfee 2013,1,1,0,0,0,0,0,,,,,
824519,ADITYA BOSE,Laptop,2014,8,500,China,4,59,Windows 8.1,Office 2013,McAfee 2014,0,1,0,0,1,0,0,,,,,
853763,ADITYA BOSE,Workstation,2017,8,1000,China,2,47,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,0,1,,,,,
634516,ADITYA BOSE,Desktop,2009,2,180,Canada,2,27,Windows 7,Office 2007,McAfee 2009,1,1,1,1,0,1,0,,,,,
212188,ADITYA BOSE,Workstation,2014,4,500,China,3,49,Windows 8.1,Office 2013,McAfee 2014,0,1,0,1,0,1,0,,,,,
603889,ADITYA BOSE,Desktop,2016,8,500,Canada,2,32,Windows 10,Office 2016,McAfee 2016,0,0,1,1,1,1,0,,,,,
734745,ADITYA CHANDLA,Desktop,2012,8,360,UK,3,54,Windows 8,Office 2010,McAfee 2012,0,0,1,0,1,0,0,,,,,
176341,ADITYA CHANDLA,Laptop,2014,4,500,USA,2,18,Windows 8.1,Office 2013,McAfee 2014,1,1,0,0,0,1,0,,,,,
127063,ADITYA CHANDLA,Desktop,2011,4,180,USA,2,34,Windows 7,Office 2010,McAfee 2011,1,0,1,1,0,1,1,,,,,
154555,ADITYA CHANDLA,Workstation,2010,2,240,UK,1,30,Windows 7,Office 2010,McAfee 2010,0,1,0,1,1,1,0,,,,,
640287,ADITYA CHANDLA,Laptop,2013,4,500,UK,5,56,Windows 8.1,Office 2013,McAfee 2013,1,0,0,1,1,0,0,,,,,
821948,ADITYA CHANDLA,Desktop,2015,4,500,USA,4,20,Windows 10,Office 2013,McAfee 2015,0,1,0,1,1,1,0,,,,,
852500,ADITYA CHANDLA,Desktop,2017,8,500,USA,1,48,Windows 10,Office 2016,McAfee 2017,0,0,1,1,0,1,1,,,,,
794569,ADITYA CHANDLA,Desktop,2016,8,1000,UK,2,31,Windows 10,Office 2016,McAfee 2016,0,0,0,1,1,1,0,,,,,
192027,ADITYA JAIN,Desktop,2010,4,240,Canada,3,47,Windows 7,Office 2010,McAfee 2010,0,1,1,0,0,1,0,,,,,
609517,ADITYA JAIN,Desktop,2011,4,360,China,5,39,Windows 7,Office 2010,McAfee 2011,1,1,1,0,0,0,0,,,,,
191121,ADITYA JAIN,Workstation,2013,4,500,Canada,1,27,Windows 8.1,Office 2013,McAfee 2013,1,0,0,0,0,0,1,,,,,
565787,ADITYA JAIN,Workstation,2013,4,500,Canada,1,50,Windows 8.1,Office 2013,McAfee 2013,1,0,0,0,0,1,0,,,,,
646550,ADITYA JAIN,Laptop,2014,4,500,China,2,54,Windows 8.1,Office 2013,McAfee 2014,1,1,1,0,0,0,0,,,,,
660547,ADITYA JAIN,Laptop,2017,4,1000,China,1,59,Windows 10,Office 2016,McAfee 2017,0,1,0,0,0,1,0,,,,,
901393,ADITYA JAIN,Workstation,2015,8,500,China,4,41,Windows 10,Office 2013,McAfee 2015,0,1,0,1,0,1,1,,,,,
704896,ADITYA JAIN,Workstation,2017,4,1000,Canada,5,48,Windows 10,Office 2016,McAfee 2017,1,0,0,1,0,1,0,,,,,
592921,ADITYA KUMAR GUPTA,Desktop,2011,2,360,China,4,35,Windows 7,Office 2010,McAfee 2011,0,1,1,0,1,1,0,,,,,
